year,month,day,hour,trips,day_of_week,event_of_day
2019,3,24,10,15,1, 
2019,3,24,11,24,1, 
2019,3,24,12,37,1, 
2019,3,24,13,54,1, 
2019,3,24,14,61,1, 
2019,3,24,15,50,1, 
2019,3,24,16,60,1, 
2019,3,24,17,67,1, 
2019,3,24,18,67,1, 
2019,3,24,19,51,1, 
2019,3,24,20,35,1, 
2019,3,24,21,31,1, 
2019,3,24,22,22,1, 
2019,3,24,23,9,1, 
2019,3,24,24,12,1, 
2019,3,25,0,732,2, 
2019,3,25,1,5,2, 
2019,3,25,3,1,2, 
2019,3,25,5,1,2, 
2019,3,25,6,3,2, 
2019,3,25,7,15,2, 
2019,3,25,8,41,2, 
2019,3,25,9,52,2, 
2019,3,25,10,43,2, 
2019,3,25,11,50,2, 
2019,3,25,12,45,2, 
2019,3,25,13,60,2, 
2019,3,25,14,45,2, 
2019,3,25,15,37,2, 
2019,3,25,16,41,2, 
2019,3,25,17,64,2, 
2019,3,25,18,65,2, 
2019,3,25,19,59,2, 
2019,3,25,20,40,2, 
2019,3,25,21,26,2, 
2019,3,25,22,17,2, 
2019,3,25,23,14,2, 
2019,3,25,24,8,2, 
2019,3,26,0,753,3, 
2019,3,26,1,6,3, 
2019,3,26,5,2,3, 
2019,3,26,6,4,3, 
2019,3,26,7,21,3, 
2019,3,26,8,42,3, 
2019,3,26,9,58,3, 
2019,3,26,10,43,3, 
2019,3,26,11,27,3, 
2019,3,26,12,37,3, 
2019,3,26,13,41,3, 
2019,3,26,14,30,3, 
2019,3,26,15,40,3, 
2019,3,26,16,53,3, 
2019,3,26,17,56,3, 
2019,3,26,18,82,3, 
2019,3,26,19,67,3, 
2019,3,26,20,58,3, 
2019,3,26,21,41,3, 
2019,3,26,22,21,3, 
2019,3,26,23,12,3, 
2019,3,26,24,12,3, 
2019,3,27,0,766,4, 
2019,3,27,1,2,4, 
2019,3,27,2,2,4, 
2019,3,27,3,2,4, 
2019,3,27,5,1,4, 
2019,3,27,6,5,4, 
2019,3,27,7,26,4, 
2019,3,27,8,39,4, 
2019,3,27,9,63,4, 
2019,3,27,10,43,4, 
2019,3,27,11,28,4, 
2019,3,27,12,37,4, 
2019,3,27,13,50,4, 
2019,3,27,14,61,4, 
2019,3,27,15,37,4, 
2019,3,27,16,50,4, 
2019,3,27,17,58,4, 
2019,3,27,18,74,4, 
2019,3,27,19,66,4, 
2019,3,27,20,33,4, 
2019,3,27,21,36,4, 
2019,3,27,22,28,4, 
2019,3,27,23,9,4, 
2019,3,27,24,16,4, 
2019,3,28,0,835,5, 
2019,3,28,1,2,5, 
2019,3,28,2,3,5, 
2019,3,28,3,3,5, 
2019,3,28,4,1,5, 
2019,3,28,5,3,5, 
2019,3,28,6,6,5, 
2019,3,28,7,17,5, 
2019,3,28,8,46,5, 
2019,3,28,9,63,5, 
2019,3,28,10,58,5, 
2019,3,28,11,42,5, 
2019,3,28,12,36,5, 
2019,3,28,13,49,5, 
2019,3,28,14,45,5, 
2019,3,28,15,60,5, 
2019,3,28,16,52,5, 
2019,3,28,17,71,5, 
2019,3,28,18,86,5, 
2019,3,28,19,80,5, 
2019,3,28,20,37,5, 
2019,3,28,21,21,5, 
2019,3,28,22,17,5, 
2019,3,28,23,23,5, 
2019,3,28,24,14,5, 
2019,3,29,0,695,6, 
2019,3,29,1,14,6, 
2019,3,29,2,7,6, 
2019,3,29,3,2,6, 
2019,3,29,5,1,6, 
2019,3,29,6,2,6, 
2019,3,29,7,11,6, 
2019,3,29,8,27,6, 
2019,3,29,9,46,6, 
2019,3,29,10,35,6, 
2019,3,29,11,22,6, 
2019,3,29,12,32,6, 
2019,3,29,13,36,6, 
2019,3,29,14,48,6, 
2019,3,29,15,63,6, 
2019,3,29,16,53,6, 
2019,3,29,17,54,6, 
2019,3,29,18,62,6, 
2019,3,29,19,46,6, 
2019,3,29,20,43,6, 
2019,3,29,21,27,6, 
2019,3,29,22,33,6, 
2019,3,29,23,21,6, 
2019,3,29,24,10,6, 
2019,3,30,0,596,7, 
2019,3,30,1,15,7, 
2019,3,30,2,2,7, 
2019,3,30,3,2,7, 
2019,3,30,4,2,7, 
2019,3,30,7,3,7, 
2019,3,30,8,10,7, 
2019,3,30,9,19,7, 
2019,3,30,10,28,7, 
2019,3,30,11,31,7, 
2019,3,30,12,32,7, 
2019,3,30,13,48,7, 
2019,3,30,14,47,7, 
2019,3,30,15,35,7, 
2019,3,30,16,42,7, 
2019,3,30,17,50,7, 
2019,3,30,18,48,7, 
2019,3,30,19,44,7, 
2019,3,30,20,51,7, 
2019,3,30,21,24,7, 
2019,3,30,22,22,7, 
2019,3,30,23,25,7, 
2019,3,30,24,16,7, 
2019,3,31,0,546,1, 
2019,3,31,1,15,1, 
2019,3,31,2,7,1, 
2019,3,31,3,7,1, 
2019,3,31,5,1,1, 
2019,3,31,7,1,1, 
2019,3,31,8,3,1, 
2019,3,31,9,14,1, 
2019,3,31,10,19,1, 
2019,3,31,11,38,1, 
2019,3,31,12,34,1, 
2019,3,31,13,41,1, 
2019,3,31,14,37,1, 
2019,3,31,15,54,1, 
2019,3,31,16,36,1, 
2019,3,31,17,49,1, 
2019,3,31,18,60,1, 
2019,3,31,19,35,1, 
2019,3,31,20,38,1, 
2019,3,31,21,26,1, 
2019,3,31,22,19,1, 
2019,3,31,23,9,1, 
2019,3,31,24,3,1, 
2019,4,0,0,18742,0, 
2019,4,1,0,633,2, 
2019,4,1,1,2,2, 
2019,4,1,2,6,2, 
2019,4,1,5,3,2, 
2019,4,1,6,2,2, 
2019,4,1,7,6,2, 
2019,4,1,8,26,2, 
2019,4,1,9,52,2, 
2019,4,1,10,33,2, 
2019,4,1,11,19,2, 
2019,4,1,12,19,2, 
2019,4,1,13,38,2, 
2019,4,1,14,25,2, 
2019,4,1,15,37,2, 
2019,4,1,16,50,2, 
2019,4,1,17,54,2, 
2019,4,1,18,83,2, 
2019,4,1,19,63,2, 
2019,4,1,20,49,2, 
2019,4,1,21,25,2, 
2019,4,1,22,14,2, 
2019,4,1,23,18,2, 
2019,4,1,24,9,2, 
2019,4,2,0,760,3, 
2019,4,2,1,4,3, 
2019,4,2,2,2,3, 
2019,4,2,4,1,3, 
2019,4,2,5,1,3, 
2019,4,2,6,5,3, 
2019,4,2,7,17,3, 
2019,4,2,8,40,3, 
2019,4,2,9,58,3, 
2019,4,2,10,57,3, 
2019,4,2,11,46,3, 
2019,4,2,12,38,3, 
2019,4,2,13,47,3, 
2019,4,2,14,33,3, 
2019,4,2,15,38,3, 
2019,4,2,16,54,3, 
2019,4,2,17,59,3, 
2019,4,2,18,76,3, 
2019,4,2,19,70,3, 
2019,4,2,20,45,3, 
2019,4,2,21,24,3, 
2019,4,2,22,17,3, 
2019,4,2,23,21,3, 
2019,4,2,24,7,3, 
2019,4,3,0,768,4, 
2019,4,3,1,4,4, 
2019,4,3,2,1,4, 
2019,4,3,3,2,4, 
2019,4,3,4,2,4, 
2019,4,3,6,7,4, 
2019,4,3,7,20,4, 
2019,4,3,8,49,4, 
2019,4,3,9,47,4, 
2019,4,3,10,47,4, 
2019,4,3,11,40,4, 
2019,4,3,12,34,4, 
2019,4,3,13,47,4, 
2019,4,3,14,48,4, 
2019,4,3,15,61,4, 
2019,4,3,16,48,4, 
2019,4,3,17,80,4, 
2019,4,3,18,75,4, 
2019,4,3,19,49,4, 
2019,4,3,20,40,4, 
2019,4,3,21,21,4, 
2019,4,3,22,15,4, 
2019,4,3,23,21,4, 
2019,4,3,24,10,4, 
2019,4,4,0,668,5, 
2019,4,4,1,4,5, 
2019,4,4,3,1,5, 
2019,4,4,4,2,5, 
2019,4,4,5,1,5, 
2019,4,4,6,6,5, 
2019,4,4,7,22,5, 
2019,4,4,8,35,5, 
2019,4,4,9,56,5, 
2019,4,4,10,34,5, 
2019,4,4,11,40,5, 
2019,4,4,12,41,5, 
2019,4,4,13,42,5, 
2019,4,4,14,41,5, 
2019,4,4,15,49,5, 
2019,4,4,16,40,5, 
2019,4,4,17,66,5, 
2019,4,4,18,71,5, 
2019,4,4,19,45,5, 
2019,4,4,20,24,5, 
2019,4,4,21,23,5, 
2019,4,4,22,10,5, 
2019,4,4,23,10,5, 
2019,4,4,24,5,5, 
2019,4,5,0,714,6, 
2019,4,5,1,9,6, 
2019,4,5,2,2,6, 
2019,4,5,3,2,6, 
2019,4,5,4,1,6, 
2019,4,5,5,3,6, 
2019,4,5,6,1,6, 
2019,4,5,7,22,6, 
2019,4,5,8,32,6, 
2019,4,5,9,45,6, 
2019,4,5,10,35,6, 
2019,4,5,11,37,6, 
2019,4,5,12,43,6, 
2019,4,5,13,57,6, 
2019,4,5,14,74,6, 
2019,4,5,15,40,6, 
2019,4,5,16,50,6, 
2019,4,5,17,60,6, 
2019,4,5,18,63,6, 
2019,4,5,19,43,6, 
2019,4,5,20,28,6, 
2019,4,5,21,22,6, 
2019,4,5,22,12,6, 
2019,4,5,23,28,6, 
2019,4,5,24,5,6, 
2019,4,6,0,496,7,LA Kings Fan Fest
2019,4,6,1,13,7, 
2019,4,6,2,5,7, 
2019,4,6,3,1,7, 
2019,4,6,4,1,7, 
2019,4,6,5,1,7, 
2019,4,6,6,1,7, 
2019,4,6,7,3,7, 
2019,4,6,8,12,7, 
2019,4,6,9,15,7, 
2019,4,6,10,30,7, 
2019,4,6,11,22,7, 
2019,4,6,12,34,7, 
2019,4,6,13,24,7, 
2019,4,6,14,47,7, 
2019,4,6,15,45,7, 
2019,4,6,16,39,7, 
2019,4,6,17,40,7, 
2019,4,6,18,41,7, 
2019,4,6,19,24,7, 
2019,4,6,20,22,7, 
2019,4,6,21,27,7, 
2019,4,6,22,25,7, 
2019,4,6,23,16,7, 
2019,4,6,24,8,7, 
2019,4,7,0,565,1, 
2019,4,7,1,7,1, 
2019,4,7,2,5,1, 
2019,4,7,3,2,1, 
2019,4,7,5,2,1, 
2019,4,7,6,2,1, 
2019,4,7,7,3,1, 
2019,4,7,8,4,1, 
2019,4,7,9,11,1, 
2019,4,7,10,17,1, 
2019,4,7,11,29,1, 
2019,4,7,12,54,1, 
2019,4,7,13,43,1, 
2019,4,7,14,47,1, 
2019,4,7,15,43,1, 
2019,4,7,16,41,1, 
2019,4,7,17,41,1, 
2019,4,7,18,60,1, 
2019,4,7,19,52,1, 
2019,4,7,20,40,1, 
2019,4,7,21,18,1, 
2019,4,7,22,24,1, 
2019,4,7,23,9,1, 
2019,4,7,24,11,1, 
2019,4,8,0,639,2, 
2019,4,8,1,2,2, 
2019,4,8,3,1,2, 
2019,4,8,5,2,2, 
2019,4,8,6,4,2, 
2019,4,8,7,21,2, 
2019,4,8,8,43,2, 
2019,4,8,9,51,2, 
2019,4,8,10,39,2, 
2019,4,8,11,23,2, 
2019,4,8,12,29,2, 
2019,4,8,13,38,2, 
2019,4,8,14,29,2, 
2019,4,8,15,35,2, 
2019,4,8,16,45,2, 
2019,4,8,17,62,2, 
2019,4,8,18,56,2, 
2019,4,8,19,53,2, 
2019,4,8,20,36,2, 
2019,4,8,21,29,2, 
2019,4,8,22,13,2, 
2019,4,8,23,18,2, 
2019,4,8,24,10,2, 
2019,4,9,0,698,3, 
2019,4,9,1,1,3, 
2019,4,9,2,1,3, 
2019,4,9,3,4,3, 
2019,4,9,4,2,3, 
2019,4,9,5,3,3, 
2019,4,9,6,4,3, 
2019,4,9,7,24,3, 
2019,4,9,8,45,3, 
2019,4,9,9,62,3, 
2019,4,9,10,40,3, 
2019,4,9,11,27,3, 
2019,4,9,12,36,3, 
2019,4,9,13,42,3, 
2019,4,9,14,29,3, 
2019,4,9,15,45,3, 
2019,4,9,16,40,3, 
2019,4,9,17,62,3, 
2019,4,9,18,72,3, 
2019,4,9,19,55,3, 
2019,4,9,20,41,3, 
2019,4,9,21,23,3, 
2019,4,9,22,18,3, 
2019,4,9,23,15,3, 
2019,4,9,24,7,3, 
2019,4,10,0,694,4, 
2019,4,10,1,5,4, 
2019,4,10,2,1,4, 
2019,4,10,3,1,4, 
2019,4,10,4,1,4, 
2019,4,10,5,1,4, 
2019,4,10,6,7,4, 
2019,4,10,7,21,4, 
2019,4,10,8,35,4, 
2019,4,10,9,44,4, 
2019,4,10,10,49,4, 
2019,4,10,11,24,4, 
2019,4,10,12,35,4, 
2019,4,10,13,51,4, 
2019,4,10,14,36,4, 
2019,4,10,15,38,4, 
2019,4,10,16,56,4, 
2019,4,10,17,56,4, 
2019,4,10,18,66,4, 
2019,4,10,19,58,4, 
2019,4,10,20,43,4, 
2019,4,10,21,32,4, 
2019,4,10,22,12,4, 
2019,4,10,23,15,4, 
2019,4,10,24,7,4, 
2019,4,11,0,729,5,City Hall Farmer's Market
2019,4,11,1,5,5, 
2019,4,11,4,2,5, 
2019,4,11,5,1,5, 
2019,4,11,6,4,5, 
2019,4,11,7,23,5, 
2019,4,11,8,38,5, 
2019,4,11,9,59,5, 
2019,4,11,10,48,5, 
2019,4,11,11,25,5, 
2019,4,11,12,41,5, 
2019,4,11,13,38,5, 
2019,4,11,14,46,5, 
2019,4,11,15,44,5, 
2019,4,11,16,33,5, 
2019,4,11,17,63,5, 
2019,4,11,18,79,5, 
2019,4,11,19,63,5, 
2019,4,11,20,41,5, 
2019,4,11,21,39,5, 
2019,4,11,22,20,5, 
2019,4,11,23,8,5, 
2019,4,11,24,9,5, 
2019,4,12,0,614,6,Echo Park Farmer's Market
2019,4,12,1,5,6, 
2019,4,12,2,1,6, 
2019,4,12,3,1,6, 
2019,4,12,4,1,6, 
2019,4,12,5,1,6, 
2019,4,12,6,4,6, 
2019,4,12,7,12,6, 
2019,4,12,8,27,6, 
2019,4,12,9,51,6, 
2019,4,12,10,42,6, 
2019,4,12,11,38,6, 
2019,4,12,12,29,6, 
2019,4,12,13,32,6, 
2019,4,12,14,40,6, 
2019,4,12,15,36,6, 
2019,4,12,16,36,6, 
2019,4,12,17,39,6, 
2019,4,12,18,49,6, 
2019,4,12,19,55,6, 
2019,4,12,20,28,6, 
2019,4,12,21,23,6, 
2019,4,12,22,28,6, 
2019,4,12,23,19,6, 
2019,4,12,24,17,6, 
2019,4,13,0,574,7,Kids Earth Day
2019,4,13,1,4,7, 
2019,4,13,2,5,7, 
2019,4,13,3,7,7, 
2019,4,13,4,2,7, 
2019,4,13,5,1,7, 
2019,4,13,7,1,7, 
2019,4,13,8,7,7, 
2019,4,13,9,11,7, 
2019,4,13,10,27,7, 
2019,4,13,11,34,7, 
2019,4,13,12,35,7, 
2019,4,13,13,40,7, 
2019,4,13,14,35,7, 
2019,4,13,15,62,7, 
2019,4,13,16,47,7, 
2019,4,13,17,54,7, 
2019,4,13,18,27,7, 
2019,4,13,19,34,7, 
2019,4,13,20,40,7, 
2019,4,13,21,32,7, 
2019,4,13,22,27,7, 
2019,4,13,23,24,7, 
2019,4,13,24,18,7, 
2019,4,14,0,498,1,Smorgasburg
2019,4,14,1,8,1, 
2019,4,14,2,3,1, 
2019,4,14,3,3,1, 
2019,4,14,4,1,1, 
2019,4,14,7,2,1, 
2019,4,14,8,9,1, 
2019,4,14,9,8,1, 
2019,4,14,10,18,1, 
2019,4,14,11,33,1, 
2019,4,14,12,36,1, 
2019,4,14,13,49,1, 
2019,4,14,14,38,1, 
2019,4,14,15,43,1, 
2019,4,14,16,50,1, 
2019,4,14,17,50,1, 
2019,4,14,18,37,1, 
2019,4,14,19,30,1, 
2019,4,14,20,21,1, 
2019,4,14,21,22,1, 
2019,4,14,22,21,1, 
2019,4,14,23,11,1, 
2019,4,14,24,5,1, 
2019,4,15,0,659,2, 
2019,4,15,1,6,2, 
2019,4,15,2,3,2, 
2019,4,15,4,1,2, 
2019,4,15,5,2,2, 
2019,4,15,6,2,2, 
2019,4,15,7,14,2, 
2019,4,15,8,41,2, 
2019,4,15,9,43,2, 
2019,4,15,10,29,2, 
2019,4,15,11,24,2, 
2019,4,15,12,42,2, 
2019,4,15,13,34,2, 
2019,4,15,14,31,2, 
2019,4,15,15,34,2, 
2019,4,15,16,44,2, 
2019,4,15,17,61,2, 
2019,4,15,18,66,2, 
2019,4,15,19,56,2, 
2019,4,15,20,41,2, 
2019,4,15,21,26,2, 
2019,4,15,22,29,2, 
2019,4,15,23,15,2, 
2019,4,15,24,15,2, 
2019,4,16,0,633,3, 
2019,4,16,1,1,3, 
2019,4,16,2,1,3, 
2019,4,16,3,1,3, 
2019,4,16,4,1,3, 
2019,4,16,5,1,3, 
2019,4,16,6,2,3, 
2019,4,16,7,21,3, 
2019,4,16,8,38,3, 
2019,4,16,9,46,3, 
2019,4,16,10,24,3, 
2019,4,16,11,22,3, 
2019,4,16,12,35,3, 
2019,4,16,13,49,3, 
2019,4,16,14,50,3, 
2019,4,16,15,28,3, 
2019,4,16,16,44,3, 
2019,4,16,17,64,3, 
2019,4,16,18,50,3, 
2019,4,16,19,37,3, 
2019,4,16,20,46,3, 
2019,4,16,21,36,3, 
2019,4,16,22,20,3, 
2019,4,16,23,9,3, 
2019,4,16,24,7,3, 
2019,4,17,0,779,4, 
2019,4,17,1,9,4, 
2019,4,17,2,3,4, 
2019,4,17,3,2,4, 
2019,4,17,4,1,4, 
2019,4,17,5,2,4, 
2019,4,17,6,1,4, 
2019,4,17,7,15,4, 
2019,4,17,8,34,4, 
2019,4,17,9,51,4, 
2019,4,17,10,32,4, 
2019,4,17,11,29,4, 
2019,4,17,12,42,4, 
2019,4,17,13,65,4, 
2019,4,17,14,64,4, 
2019,4,17,15,50,4, 
2019,4,17,16,36,4, 
2019,4,17,17,60,4, 
2019,4,17,18,67,4, 
2019,4,17,19,63,4, 
2019,4,17,20,54,4, 
2019,4,17,21,41,4, 
2019,4,17,22,26,4, 
2019,4,17,23,14,4, 
2019,4,17,24,18,4, 
2019,4,18,0,656,5, 
2019,4,18,1,9,5, 
2019,4,18,2,2,5, 
2019,4,18,3,3,5, 
2019,4,18,4,1,5, 
2019,4,18,5,2,5, 
2019,4,18,6,3,5, 
2019,4,18,7,12,5, 
2019,4,18,8,31,5, 
2019,4,18,9,41,5, 
2019,4,18,10,38,5, 
2019,4,18,11,25,5, 
2019,4,18,12,25,5, 
2019,4,18,13,51,5, 
2019,4,18,14,51,5, 
2019,4,18,15,36,5, 
2019,4,18,16,35,5, 
2019,4,18,17,63,5, 
2019,4,18,18,71,5, 
2019,4,18,19,55,5, 
2019,4,18,20,33,5, 
2019,4,18,21,21,5, 
2019,4,18,22,31,5, 
2019,4,18,23,7,5, 
2019,4,18,24,10,5, 
2019,4,19,0,630,6, 
2019,4,19,1,2,6, 
2019,4,19,2,5,6, 
2019,4,19,4,1,6, 
2019,4,19,5,3,6, 
2019,4,19,6,5,6, 
2019,4,19,7,9,6, 
2019,4,19,8,33,6, 
2019,4,19,9,40,6, 
2019,4,19,10,36,6, 
2019,4,19,11,29,6, 
2019,4,19,12,32,6, 
2019,4,19,13,54,6, 
2019,4,19,14,62,6, 
2019,4,19,15,46,6, 
2019,4,19,16,48,6, 
2019,4,19,17,40,6, 
2019,4,19,18,53,6, 
2019,4,19,19,42,6, 
2019,4,19,20,29,6, 
2019,4,19,21,29,6, 
2019,4,19,22,20,6, 
2019,4,19,23,9,6, 
2019,4,19,24,3,6, 
2019,4,20,0,495,7,Artists & Fleas
2019,4,20,1,4,7, 
2019,4,20,2,5,7, 
2019,4,20,4,3,7, 
2019,4,20,6,1,7, 
2019,4,20,7,2,7, 
2019,4,20,8,8,7, 
2019,4,20,9,11,7, 
2019,4,20,10,16,7, 
2019,4,20,11,30,7, 
2019,4,20,12,16,7, 
2019,4,20,13,37,7, 
2019,4,20,14,55,7, 
2019,4,20,15,29,7, 
2019,4,20,16,47,7, 
2019,4,20,17,42,7, 
2019,4,20,18,42,7, 
2019,4,20,19,35,7, 
2019,4,20,20,52,7, 
2019,4,20,21,32,7, 
2019,4,20,22,6,7, 
2019,4,20,23,12,7, 
2019,4,20,24,10,7, 
2019,4,21,0,371,1, 
2019,4,21,1,7,1, 
2019,4,21,3,5,1, 
2019,4,21,6,1,1, 
2019,4,21,7,5,1, 
2019,4,21,8,9,1, 
2019,4,21,9,7,1, 
2019,4,21,10,24,1, 
2019,4,21,11,27,1, 
2019,4,21,12,26,1, 
2019,4,21,13,24,1, 
2019,4,21,14,32,1, 
2019,4,21,15,30,1, 
2019,4,21,16,42,1, 
2019,4,21,17,35,1, 
2019,4,21,18,33,1, 
2019,4,21,19,21,1, 
2019,4,21,20,14,1, 
2019,4,21,21,9,1, 
2019,4,21,22,11,1, 
2019,4,21,23,5,1, 
2019,4,21,24,4,1, 
2019,4,22,0,795,2, 
2019,4,22,1,3,2, 
2019,4,22,3,1,2, 
2019,4,22,4,1,2, 
2019,4,22,5,1,2, 
2019,4,22,6,2,2, 
2019,4,22,7,15,2, 
2019,4,22,8,44,2, 
2019,4,22,9,54,2, 
2019,4,22,10,44,2, 
2019,4,22,11,33,2, 
2019,4,22,12,52,2, 
2019,4,22,13,55,2, 
2019,4,22,14,63,2, 
2019,4,22,15,44,2, 
2019,4,22,16,51,2, 
2019,4,22,17,69,2, 
2019,4,22,18,84,2, 
2019,4,22,19,56,2, 
2019,4,22,20,64,2, 
2019,4,22,21,26,2, 
2019,4,22,22,17,2, 
2019,4,22,23,14,2, 
2019,4,22,24,2,2, 
2019,4,23,0,642,3, 
2019,4,23,1,4,3, 
2019,4,23,2,1,3, 
2019,4,23,4,3,3, 
2019,4,23,5,2,3, 
2019,4,23,6,4,3, 
2019,4,23,7,20,3, 
2019,4,23,8,41,3, 
2019,4,23,9,55,3, 
2019,4,23,10,32,3, 
2019,4,23,11,29,3, 
2019,4,23,12,36,3, 
2019,4,23,13,36,3, 
2019,4,23,14,37,3, 
2019,4,23,15,35,3, 
2019,4,23,16,32,3, 
2019,4,23,17,56,3, 
2019,4,23,18,70,3, 
2019,4,23,19,47,3, 
2019,4,23,20,38,3, 
2019,4,23,21,28,3, 
2019,4,23,22,19,3, 
2019,4,23,23,13,3, 
2019,4,23,24,4,3, 
2019,4,24,0,545,4, 
2019,4,24,1,3,4, 
2019,4,24,2,2,4, 
2019,4,24,4,3,4, 
2019,4,24,5,2,4, 
2019,4,24,6,6,4, 
2019,4,24,7,14,4, 
2019,4,24,8,38,4, 
2019,4,24,9,56,4, 
2019,4,24,10,29,4, 
2019,4,24,11,22,4, 
2019,4,24,12,23,4, 
2019,4,24,13,29,4, 
2019,4,24,14,35,4, 
2019,4,24,15,34,4, 
2019,4,24,16,51,4, 
2019,4,24,17,66,4, 
2019,4,24,18,55,4, 
2019,4,24,19,36,4, 
2019,4,24,20,41,4, 
2019,4,25,0,661,5, 
2019,4,25,8,22,5, 
2019,4,25,9,48,5, 
2019,4,25,10,38,5, 
2019,4,25,11,32,5, 
2019,4,25,12,43,5, 
2019,4,25,13,57,5, 
2019,4,25,14,47,5, 
2019,4,25,15,39,5, 
2019,4,25,16,42,5, 
2019,4,25,17,54,5, 
2019,4,25,18,76,5, 
2019,4,25,19,44,5, 
2019,4,25,20,54,5, 
2019,4,25,21,30,5, 
2019,4,25,22,16,5, 
2019,4,25,23,13,5, 
2019,4,25,24,6,5, 
2019,4,26,0,617,6, 
2019,4,26,1,4,6, 
2019,4,26,2,8,6, 
2019,4,26,3,1,6, 
2019,4,26,4,1,6, 
2019,4,26,5,1,6, 
2019,4,26,7,19,6, 
2019,4,26,8,35,6, 
2019,4,26,9,44,6, 
2019,4,26,10,35,6, 
2019,4,26,11,23,6, 
2019,4,26,12,29,6, 
2019,4,26,13,40,6, 
2019,4,26,14,37,6, 
2019,4,26,15,34,6, 
2019,4,26,16,47,6, 
2019,4,26,17,41,6, 
2019,4,26,18,55,6, 
2019,4,26,19,40,6, 
2019,4,26,20,47,6, 
2019,4,26,21,23,6, 
2019,4,26,22,26,6, 
2019,4,26,23,18,6, 
2019,4,26,24,9,6, 
2019,4,27,0,466,7, 
2019,4,27,1,6,7, 
2019,4,27,2,2,7, 
2019,4,27,3,2,7, 
2019,4,27,4,6,7, 
2019,4,27,6,1,7, 
2019,4,27,7,2,7, 
2019,4,27,8,6,7, 
2019,4,27,9,3,7, 
2019,4,27,10,14,7, 
2019,4,27,11,23,7, 
2019,4,27,12,35,7, 
2019,4,27,13,42,7, 
2019,4,27,14,44,7, 
2019,4,27,15,35,7, 
2019,4,27,16,48,7, 
2019,4,27,17,43,7, 
2019,4,27,18,39,7, 
2019,4,27,19,35,7, 
2019,4,27,20,31,7, 
2019,4,27,21,13,7, 
2019,4,27,22,19,7, 
2019,4,27,23,14,7, 
2019,4,27,24,3,7, 
2019,4,28,0,620,1,CicLAvia Wilmington
2019,4,28,1,7,1, 
2019,4,28,2,8,1, 
2019,4,28,3,6,1, 
2019,4,28,4,2,1, 
2019,4,28,6,1,1, 
2019,4,28,7,2,1, 
2019,4,28,8,5,1, 
2019,4,28,9,3,1, 
2019,4,28,10,34,1, 
2019,4,28,11,35,1, 
2019,4,28,12,44,1, 
2019,4,28,13,70,1, 
2019,4,28,14,77,1, 
2019,4,28,15,65,1, 
2019,4,28,16,59,1, 
2019,4,28,17,52,1, 
2019,4,28,18,51,1, 
2019,4,28,19,39,1, 
2019,4,28,20,29,1, 
2019,4,28,21,12,1, 
2019,4,28,22,5,1, 
2019,4,28,23,9,1, 
2019,4,28,24,5,1, 
2019,4,29,0,593,2, 
2019,4,29,1,6,2, 
2019,4,29,2,2,2, 
2019,4,29,3,4,2, 
2019,4,29,5,1,2, 
2019,4,29,6,4,2, 
2019,4,29,7,18,2, 
2019,4,29,8,35,2, 
2019,4,29,9,35,2, 
2019,4,29,10,37,2, 
2019,4,29,11,17,2, 
2019,4,29,12,34,2, 
2019,4,29,13,47,2, 
2019,4,29,14,42,2, 
2019,4,29,15,30,2, 
2019,4,29,16,36,2, 
2019,4,29,17,65,2, 
2019,4,29,18,54,2, 
2019,4,29,19,39,2, 
2019,4,29,20,36,2, 
2019,4,29,21,18,2, 
2019,4,29,22,18,2, 
2019,4,29,23,10,2, 
2019,4,29,24,5,2, 
2019,4,30,0,530,3, 
2019,4,30,2,2,3, 
2019,4,30,3,1,3, 
2019,4,30,6,4,3, 
2019,4,30,7,14,3, 
2019,4,30,8,31,3, 
2019,4,30,9,51,3, 
2019,4,30,10,26,3, 
2019,4,30,11,19,3, 
2019,4,30,12,28,3, 
2019,4,30,13,38,3, 
2019,4,30,14,29,3, 
2019,4,30,15,28,3, 
2019,4,30,16,34,3, 
2019,4,30,17,53,3, 
2019,4,30,18,59,3, 
2019,4,30,19,30,3, 
2019,4,30,20,37,3, 
2019,4,30,21,21,3, 
2019,4,30,22,16,3, 
2019,4,30,23,7,3, 
2019,4,30,24,2,3, 
2019,5,0,0,18922,0, 
2019,5,1,0,595,4,CMC Farmer’s Market
2019,5,1,1,4,4, 
2019,5,1,2,1,4, 
2019,5,1,4,1,4, 
2019,5,1,5,1,4, 
2019,5,1,6,7,4, 
2019,5,1,7,16,4, 
2019,5,1,8,35,4, 
2019,5,1,9,38,4, 
2019,5,1,10,21,4, 
2019,5,1,11,24,4, 
2019,5,1,12,41,4, 
2019,5,1,13,39,4, 
2019,5,1,14,36,4, 
2019,5,1,15,33,4, 
2019,5,1,16,41,4, 
2019,5,1,17,55,4, 
2019,5,1,18,64,4, 
2019,5,1,19,46,4, 
2019,5,1,20,32,4, 
2019,5,1,21,25,4, 
2019,5,1,22,18,4, 
2019,5,1,23,13,4, 
2019,5,1,24,4,4, 
2019,5,2,0,680,5, 
2019,5,2,1,4,5, 
2019,5,2,4,1,5, 
2019,5,2,5,1,5, 
2019,5,2,6,6,5, 
2019,5,2,7,29,5, 
2019,5,2,8,41,5, 
2019,5,2,9,48,5, 
2019,5,2,10,39,5, 
2019,5,2,11,53,5, 
2019,5,2,12,38,5, 
2019,5,2,13,44,5, 
